date,FX level,FX log returns,FX log returns (t+1),Intraday spread,Bid-ask spread,Bid-ask spread abs value,Forward points first difference,Interbank rate vs Libor,VIX first diff,EURUSD log returns
2001-01-29,9.6695,-28.399575021932545,-4.654891599219556,0.04099999999999859,49.999999999998934,49.999999999998934,-50.0,12.33,0.03999999999999915,37.727212910843534
2001-01-30,9.665,-4.654891599219556,14.474775066574631,0.0600000000000005,47.49999999999588,47.49999999999588,-40.0,12.318750000000001,-0.03999999999999915,-65.4229470101234
2001-01-31,9.679,14.474775066574631,55.63583277404943,0.023999999999999133,45.000000000001705,45.000000000001705,10.0,12.311250000000001,-0.5500000000000007,-59.341852397634305
2001-02-01,9.732999999999999,55.63583277404943,36.91933226449121,0.09100000000000108,44.99999999999282,44.99999999999282,25.0,12.499999999999998,-0.35999999999999943,-110.34336756188748
2001-02-02,9.769,36.91933226449121,11.253773759203552,0.032999999999999474,44.99999999999282,44.99999999999282,-15.0,12.697499999999998,0.28999999999999915,74.00848806568156
2001-02-07,9.693999999999999,5.159160203170388,-38.240964384033944,0.02800000000000047,35.00000000000725,35.00000000000725,-20.0,12.826250000000002,-0.3099999999999987,-12.116129913174063
2001-02-08,9.657,-38.240964384033944,110.19111545932824,0.041499999999999204,49.999999999998934,49.999999999998934,-20.0,12.93,-0.21000000000000085,149.94727448502167
2001-02-09,9.764,110.19111545932824,-23.583707418949857,0.10100000000000087,32.49999999999531,32.49999999999531,0.0,12.842499999999998,0.5700000000000003,-60.81846981074305
2001-02-12,9.741,-23.583707418949857,-38.056101470694706,0.0779999999999994,45.000000000001705,45.000000000001705,10.0,12.87125,-0.10999999999999943,-58.40109298818253
2001-02-13,9.704,-38.056101470694706,14.416643419621838,0.03200000000000003,59.99999999999339,59.99999999999339,-37.5,12.716249999999999,-0.5500000000000007,91.62064923636957
2001-02-14,9.718,14.416643419621838,-39.17934695225615,0.02549999999999919,34.999999999998366,34.999999999998366,12.5,12.463750000000001,0.14999999999999858,29.43613568787935
2001-02-15,9.68,-39.17934695225615,23.73214754676801,0.02200000000000024,39.999999999995595,39.999999999995595,-32.5,12.48125,-1.25,163.98290383605362
2001-02-21,9.7,20.639842208514274,36.01753314825858,0.053000000000000824,42.49999999999865,42.49999999999865,10.0,12.4725,1.0599999999999987,-36.41996195372627
2001-02-22,9.735,36.01753314825858,-21.594949006098247,0.0389999999999997,40.000000000004476,40.000000000004476,25.0,12.520000000000001,1.0100000000000016,48.227947339506194
2001-02-23,9.714,-21.594949006098247,-47.46681082316609,0.04100000000000037,39.999999999995595,39.999999999995595,-50.0,12.506250000000001,0.4499999999999993,-5.44810691765051
2001-02-26,9.668,-47.46681082316609,16.535762345754435,0.031000000000000583,30.000000000001137,30.000000000001137,45.0,12.20375,-1.7800000000000011,-15.45244137861953
2001-02-27,9.684,16.535762345754435,8.773514871351598,0.016500000000000625,37.50000000000142,37.50000000000142,60.0,11.988750000000001,1.0599999999999987,-97.81146584718421
2001-02-28,9.6925,8.773514871351598,13.918604200771272,0.02499999999999858,42.49999999999865,42.49999999999865,-35.0,11.763750000000002,1.860000000000003,-11.029412882794032
2001-03-01,9.706,13.918604200771272,-40.2622750055599,0.018000000000000682,35.00000000000725,35.00000000000725,5.0,11.832500000000001,-0.2700000000000031,-109.10880317110706
2001-03-02,9.667,-40.2622750055599,-29.006546806373446,0.027999999999998693,35.00000000000725,35.00000000000725,-5.0,11.856250000000001,-0.6499999999999986,-62.485631148095294
2001-03-05,9.639,-29.006546806373446,-0.5187394632201136,0.019000000000001904,27.500000000006963,27.500000000006963,27.5,11.8625,-0.3099999999999987,69.92057572850793
2001-03-06,9.6385,-0.5187394632201136,13.996529072764275,0.026999999999999247,37.50000000000142,37.50000000000142,7.5,11.85,-1.2300000000000004,-14.875421114146082
2001-03-07,9.652000000000001,13.996529072764275,-8.291874438607813,0.022999999999999687,34.999999999989484,34.999999999989484,-40.0,11.870619999999999,-1.7699999999999996,33.438634167064684
2001-03-08,9.644,-8.291874438607813,27.957564159014712,0.02149999999999963,27.49999999999808,27.49999999999808,117.5,11.894689999999999,0.16999999999999815,-49.268052249609454
2001-03-09,9.671,27.957564159014712,-6.206040745319349,0.031500000000001194,22.49999999999197,22.49999999999197,7.5,11.85359,1.3300000000000018,0.0
2001-03-12,9.665,-6.206040745319349,-35.2405008156682,0.026500000000000412,34.999999999989484,34.999999999989484,-90.0,11.725940000000001,4.699999999999999,28.84662122237642
2001-03-13,9.631,-35.2405008156682,-62.493693649579406,0.0705000000000009,30.000000000001137,30.000000000001137,-5.0,11.67844,-2.7699999999999996,129.24847574861175
2001-03-14,9.571,-62.493693649579406,22.95972622041047,0.051000000000000156,30.000000000001137,30.000000000001137,-45.0,11.593440000000001,2.0599999999999987,61.268537871078486
2001-03-15,9.593,22.95972622041047,30.184774414513278,0.03399999999999892,64.9999999999995,64.9999999999995,-5.0,11.431869999999998,-1.0500000000000007,56.3637855804753
2001-03-16,9.622,30.184774414513278,-51.05507313045745,0.06300000000000061,27.49999999999808,27.49999999999808,35.0,11.65484,1.3500000000000014,109.9902902515516
2001-03-19,9.573,-51.05507313045745,-60.77135216103316,0.04600000000000115,27.49999999999808,27.49999999999808,25.0,11.725940000000001,-0.129999999999999,-15.254164203360368
2001-03-20,9.515,-60.77135216103316,20.997383042694736,0.04049999999999976,35.00000000000725,35.00000000000725,10.0,11.997499999999999,1.1799999999999997,-54.927876608644844
2001-03-22,9.585,52.30137445225524,81.04782519563588,0.07299999999999862,45.000000000001705,45.000000000001705,37.5,12.216869999999998,0.9100000000000037,155.84268385180653
2001-03-23,9.663,81.04782519563588,-130.20339141138908,0.09999999999999964,40.000000000004476,40.000000000004476,-5.0,12.24125,-2.390000000000004,-106.60134705744673
2001-03-26,9.538,-130.20339141138908,-23.092274353213817,0.0495000000000001,24.999999999995026,24.999999999995026,100.0,12.332030000000003,-1.4100000000000001,-25.933392580431313
2001-03-27,9.516,-23.092274353213817,26.237093289977164,0.0470000000000006,35.00000000000725,35.00000000000725,0.0,12.127189999999999,-2.0,-30.490562587006984
2001-03-28,9.541,26.237093289977164,-14.6842904506646,0.032999999999999474,40.000000000004476,40.000000000004476,-160.0,11.8925,1.5399999999999991,100.09020108693971
2001-03-29,9.527000000000001,-14.6842904506646,-44.18269337665,0.017000000000001236,34.999999999998366,34.999999999998366,-15.0,11.707809999999998,0.5900000000000034,81.47406032101857
2001-04-03,9.394,-21.267553741470927,30.292585543499154,0.038000000000000256,32.50000000000419,32.50000000000419,62.5,11.587500000000002,3.509999999999998,-53.941856047123885
2001-04-04,9.4225,30.292585543499154,-37.214290689003256,0.015499999999999403,22.500000000000853,22.500000000000853,-40.0,11.6125,-0.6499999999999986,-179.83038850194546
2001-04-05,9.3875,-37.214290689003256,18.62445662740662,0.048500000000000654,29.999999999992255,29.999999999992255,25.0,11.64687,-4.129999999999999,68.37633477604189
2001-04-06,9.405,18.62445662740662,-47.96172263493055,0.021000000000000796,34.999999999998366,34.999999999998366,-67.5,11.69594,1.75,-53.040983793570526
2001-04-09,9.36,-47.96172263493055,-40.14457418661847,0.023000000000001464,32.49999999999531,32.49999999999531,-5.0,11.742499999999998,0.21999999999999886,-7.213706354298068
2001-04-10,9.3225,-40.14457418661847,-34.92280245091747,0.05550000000000033,44.99999999999282,44.99999999999282,-35.0,11.680940000000001,-2.469999999999999,132.61843112628063
2001-04-11,9.29,-34.92280245091747,24.72720713773474,0.02549999999999919,54.99999999999616,54.99999999999616,20.0,11.45344,-0.9800000000000004,62.117512719854055
2001-04-17,9.287,-48.33781365312249,-108.26131504541802,0.06500000000000128,42.49999999999865,42.49999999999865,87.5,11.341249999999999,-0.7199999999999989,25.61273204117628
2001-04-18,9.187000000000001,-108.26131504541802,92.63589092279446,0.08000000000000007,59.99999999999339,59.99999999999339,-72.5,11.32203,-1.4800000000000004,106.16462950924532
2001-04-19,9.2725,92.63589092279446,107.80185382739829,0.047999999999998266,49.999999999998934,49.999999999998934,-2.5,11.59375,0.030000000000001137,-184.08940175697202
2001-04-20,9.373,107.80185382739829,15.99062224428388,0.038000000000000256,45.000000000001705,45.000000000001705,22.5,11.4625,1.2199999999999989,-136.0443429226234
2001-04-23,9.388,15.99062224428388,-106.0137358339337,0.054999999999999716,45.000000000001705,45.000000000001705,57.5,11.46875,2.780000000000001,43.16165319405667
2001-04-24,9.289,-106.0137358339337,27.41421342242601,0.036999999999999034,50.000000000007816,50.000000000007816,52.5,11.57016,0.3299999999999983,38.50808501881156
2001-04-25,9.3145,27.41421342242601,-60.842831385475556,0.032999999999999474,39.999999999995595,39.999999999995595,-35.0,11.48781,-1.0899999999999999,-37.61086192368629
2001-04-26,9.258,-60.842831385475556,49.56372607284671,0.04299999999999926,44.99999999999282,44.99999999999282,-85.0,11.317499999999999,-1.4399999999999977,-51.27063176265891
2001-04-27,9.304,49.56372607284671,-46.32381028231277,0.05000000000000071,52.49999999999311,52.49999999999311,80.0,11.048280000000002,-1.9400000000000013,103.17231426783448
2001-04-30,9.261000000000001,-46.32381028231277,12.409961934768713,0.03599999999999959,44.99999999999282,44.99999999999282,-50.0,10.87125,1.4600000000000009,67.60388672050678
2001-05-03,9.287,-4.844309376968527,-32.35550708797233,0.030000000000001137,34.999999999998366,34.999999999998366,10.0,10.89625,1.5500000000000007,-22.31446456344089
2001-05-04,9.257,-32.35550708797233,-37.8808830056027,0.012000000000000455,30.000000000001137,30.000000000001137,-7.5,10.90484,-1.870000000000001,-16.09730270689238
2001-05-08,9.212,-10.849518260751685,0.0,0.027499999999999858,20.00000000000668,20.00000000000668,-42.5,10.851090000000001,-0.41999999999999815,71.06087816925199
2001-05-09,9.212,0.0,-18.471239021542424,0.02400000000000091,17.499999999994742,17.499999999994742,-27.5,10.83359,-0.08999999999999986,9.731499861195788
2001-05-10,9.195,-18.471239021542424,34.74110540134344,0.02200000000000024,35.00000000000725,35.00000000000725,-17.5,10.735,-0.3500000000000014,12.371864427125265
2001-05-11,9.227,34.74110540134344,-36.91643714801308,0.010999999999999233,35.00000000000725,35.00000000000725,-2.5,10.69875,-0.46000000000000085,80.04616782613819
2001-05-14,9.193,-36.91643714801308,-29.413387946852065,0.07399999999999984,45.000000000001705,45.000000000001705,50.0,10.5825,0.7200000000000024,24.501237318207714
2001-05-15,9.166,-29.413387946852065,0.0,0.013999999999999346,35.00000000000725,35.00000000000725,-47.5,10.63812,-0.5500000000000007,-52.57635665404845
2001-05-16,9.166,0.0,-182.76408750712943,0.021000000000000796,29.999999999992255,29.999999999992255,-27.5,10.755,-1.8200000000000003,-65.22720349588347
2001-05-17,9.0,-182.76408750712943,-22.246950221110513,0.05999999999999872,49.99999999999005,49.99999999999005,-40.0,10.7125,-0.4200000000000017,34.42951977508414
2001-05-18,8.98,-22.246950221110513,-37.93377303451956,0.06299999999999883,34.999999999998366,34.999999999998366,-10.0,10.304839999999999,-0.23999999999999844,50.107792415731616
2001-05-21,8.946,-37.93377303451956,37.93377303451954,0.05250000000000021,32.50000000000419,32.50000000000419,-70.0,10.12969,-0.46999999999999886,20.148051141510205
2001-05-22,8.98,37.93377303451954,77.64875397726601,0.08000000000000007,32.49999999999531,32.49999999999531,-45.0,8.58469,0.5899999999999999,99.26936273690956
2001-05-23,9.05,77.64875397726601,41.90104266960634,0.054999999999999716,77.49999999999702,77.49999999999702,-7.5,8.21719,0.7299999999999969,65.63630093070127
2001-05-24,9.088,41.90104266960634,2.2004621059196485,0.040000000000000924,24.999999999995026,24.999999999995026,7.5,8.309999999999999,-1.509999999999998,37.80398006858034
2001-05-30,9.165,92.07562583976949,0.0,0.05600000000000094,47.499999999987,47.499999999987,-82.5,8.050469999999999,0.620000000000001,-36.79463356246133
2001-05-31,9.165,0.0,16.35323340730838,0.06899999999999906,57.49999999999922,57.49999999999922,-10.0,8.08125,-0.120000000000001,113.37120107490138
2001-06-01,9.18,16.35323340730838,-44.762343423345285,0.02999999999999936,60.000000000011156,60.000000000011156,7.5,8.25687,-1.0500000000000007,13.552433041600873
2001-06-04,9.139,-44.762343423345285,36.589069572354205,0.021000000000000796,32.49999999999531,32.49999999999531,-15.0,8.22469,-0.21000000000000085,-13.55243304160008
2001-06-05,9.1725,36.589069572354205,-51.919777787448126,0.06400000000000006,39.999999999995595,39.999999999995595,47.5,8.264690000000002,-1.8000000000000007,-5.0869013390267765
2001-06-06,9.125,-51.919777787448126,-6.5775051702672265,0.027999999999998693,27.500000000006963,27.500000000006963,-52.5,8.341090000000001,0.8100000000000023,15.252947622901546
2001-06-07,9.119,-6.5775051702672265,-49.46967709756289,0.031000000000000583,35.00000000000725,35.00000000000725,-40.0,8.271090000000001,-0.7199999999999989,-41.57657340371497
2001-06-08,9.074,-49.46967709756289,-32.01062394513728,0.015999999999998238,32.50000000000419,32.50000000000419,-22.5,8.1175,0.25,22.930920065490096
2001-06-11,9.045,-32.01062394513728,48.52772289374948,0.02450000000000152,32.49999999999531,32.49999999999531,-7.5,7.945,0.7799999999999976,77.74249059050418
2001-06-12,9.089,48.52772289374948,14.292784578168446,0.028999999999999915,42.49999999999865,42.49999999999865,20.0,7.68844,0.0,-86.22929412119855
2001-06-13,9.102,14.292784578168446,-60.60958550845591,0.07699999999999996,44.99999999999282,44.99999999999282,-15.0,7.469690000000001,0.75,-28.909126502191505
2001-06-14,9.047,-60.60958550845591,7.734379701622702,0.045999999999999375,35.00000000000725,35.00000000000725,-25.0,7.473750000000001,1.6700000000000017,-85.51445988782947
2001-06-15,9.054,7.734379701622702,-1.104545204636736,0.049999999999998934,39.999999999995595,39.999999999995595,0.0,7.2924999999999995,-0.3100000000000023,-39.58356429128036
2001-06-18,9.052999999999999,-1.104545204636736,40.787136960841735,0.03550000000000075,55.000000000005045,55.000000000005045,-10.0,7.285,0.360000000000003,11.202551906202133
2001-06-19,9.09,40.787136960841735,-5.502063412528352,0.0259999999999998,34.999999999998366,34.999999999998366,27.5,7.066249999999999,-0.8300000000000018,45.54250621433297
2001-06-20,9.085,-5.502063412528352,-33.07610512757976,0.016000000000000014,25.000000000003908,25.000000000003908,-7.5,7.06016,-0.629999999999999,64.09456630082707
2001-06-21,9.055,-33.07610512757976,19.858788521153464,0.04299999999999926,32.50000000000419,32.50000000000419,-12.5,7.1464099999999995,-2.330000000000002,-19.61202930897998
2001-06-22,9.073,19.858788521153464,-11.027791148473622,0.013999999999999346,45.000000000001705,45.000000000001705,57.5,7.220000000000001,0.6400000000000006,-10.247652476637414
2001-06-25,9.062999999999999,-11.027791148473622,1.6549441494152537,0.009000000000000341,34.999999999998366,34.999999999998366,-47.5,7.427499999999999,0.6500000000000021,-80.6386800802311
2001-06-26,9.0645,1.6549441494152537,8.821746175024735,0.02400000000000091,27.49999999999808,27.49999999999808,32.5,7.44734,0.5299999999999976,-3.4458994138359564
2001-06-27,9.0725,8.821746175024735,16.519827545493918,0.03500000000000014,49.999999999998934,49.999999999998934,-15.0,7.52078,-0.3200000000000003,19.797725424895738
2001-06-28,9.0875,16.519827545493918,-30.30722804749725,0.03649999999999842,34.999999999989484,34.999999999989484,-27.5,7.40078,-0.8699999999999974,134.1040810481543
2001-06-29,9.06,-30.30722804749725,-36.49033738870018,0.0600000000000005,64.99999999999062,64.99999999999062,-7.5,6.875,-0.9500000000000028,22.882335506611426
2001-07-02,9.027000000000001,-36.49033738870018,3.322811128760763,0.026500000000000412,42.50000000000753,42.50000000000753,10.0,6.876869999999999,-0.29999999999999716,3.385526904956852
2001-07-06,9.155,107.62238733662538,-41.04534425775752,0.022499999999999076,32.50000000000419,32.50000000000419,47.5,7.15859,1.5399999999999991,-90.79507518797256
2001-07-09,9.1175,-41.04534425775752,32.84974210526773,0.036999999999999034,39.999999999995595,39.999999999995595,35.0,7.46969,0.8500000000000014,-55.045233622992576
2001-07-10,9.1475,32.84974210526773,159.96003262182407,0.05799999999999983,67.49999999999368,67.49999999999368,-45.0,7.377500000000001,0.7699999999999996,-78.43177461025782
2001-07-11,9.295,159.96003262182407,69.68669316093215,0.07000000000000028,65.00000000000838,65.00000000000838,52.5,7.386089999999999,0.7600000000000016,-63.53588815694511
2001-07-12,9.36,69.68669316093215,-21.390382487494183,0.10999999999999943,54.99999999999616,54.99999999999616,37.5,7.82,-1.9200000000000017,103.6811481378311
2001-07-13,9.34,-21.390382487494183,-38.618370243878694,0.06349999999999945,30.000000000001137,30.000000000001137,-10.0,8.37875,-0.9499999999999993,9.372471184107724
2001-07-16,9.304,-38.618370243878694,-150.52533924695032,0.054000000000002046,45.000000000001705,45.000000000001705,-5.0,8.34797,1.7699999999999996,-39.25254634571408
2001-07-17,9.165,-150.52533924695032,-21.84599448839312,0.06199999999999939,39.999999999995595,39.999999999995595,-60.0,8.13125,-0.3000000000000007,40.95568864737202
2001-07-18,9.145,-21.84599448839312,49.08654524766699,0.136000000000001,34.999999999989484,34.999999999989484,-60.0,7.81109,0.990000000000002,-229.10312185989122
2001-07-19,9.19,49.08654524766699,-14.155825307195759,0.0519999999999996,49.999999999998934,49.999999999998934,40.0,7.3125,-1.0899999999999999,17.40947514928325
2001-07-20,9.177,-14.155825307195759,-81.51252769424698,0.0365000000000002,44.99999999999282,44.99999999999282,-25.0,7.272340000000001,-0.1700000000000017,-35.72210289610303
2001-07-23,9.1025,-81.51252769424698,4.942475182302614,0.04400000000000048,37.50000000000142,37.50000000000142,-15.0,7.227189999999999,1.3999999999999986,55.70560144427676
2001-07-24,9.107000000000001,4.942475182302614,58.02830100357177,0.03999999999999915,34.999999999998366,34.999999999998366,-30.0,7.08094,1.5,-74.05182595851127
2001-07-25,9.16,58.02830100357177,0.0,0.03649999999999842,34.999999999989484,34.999999999989484,-25.0,6.860939999999999,-1.2399999999999984,-53.483096230512466
2001-07-26,9.16,0.0,29.97685852916206,0.02400000000000091,30.000000000001137,30.000000000001137,7.5,6.599690000000001,-0.9899999999999984,27.215678973331116
2001-07-27,9.1875,29.97685852916206,-35.4368641248111,0.03500000000000014,39.999999999995595,39.999999999995595,22.5,6.559690000000001,-1.0100000000000016,38.501972659014314
2001-07-30,9.155,-35.4368641248111,-4.370151932328447,0.040000000000000924,40.000000000004476,40.000000000004476,15.0,6.52,0.6900000000000013,-20.107538356719093
2001-07-31,9.151,-4.370151932328447,71.86442078286115,0.05600000000000094,24.999999999995026,24.999999999995026,-42.5,6.25375,-1.0700000000000003,1.7500875088409222
2001-08-01,9.217,71.86442078286115,-54.39526031888678,0.04649999999999821,50.000000000007816,50.000000000007816,-15.0,6.241249999999999,-1.0600000000000023,-45.60211357881473
2001-08-02,9.167,-54.39526031888678,0.5454198370549288,0.03300000000000125,39.999999999995595,39.999999999995595,-42.5,6.1625000000000005,-0.46999999999999886,-33.45662567876765
2001-08-03,9.1675,0.5454198370549288,-42.08461380400352,0.027000000000001023,25.000000000003908,25.000000000003908,-30.0,5.7875000000000005,-0.1999999999999993,-42.42162791317539
2001-08-06,9.129,-42.08461380400352,-11.508427081938917,0.015000000000000568,34.999999999998366,34.999999999998366,52.5,5.63719,2.0,59.16393256855713
2001-08-07,9.1185,-11.508427081938917,-25.80504904664028,0.02200000000000024,22.500000000000853,22.500000000000853,-27.5,5.522499999999999,-0.879999999999999,42.171912791063406
2001-08-08,9.095,-25.80504904664028,-8.249691104478913,0.022500000000000853,45.00000000001059,45.00000000001059,-25.0,5.452500000000001,1.3099999999999987,4.382697181955477
2001-08-09,9.0875,-8.249691104478913,40.0846156250385,0.03149999999999942,45.00000000001059,45.00000000001059,-2.5,5.4210899999999995,-0.5700000000000003,-140.3191182493222
2001-08-10,9.124,40.0846156250385,-34.03417678365897,0.02850000000000108,29.999999999992255,29.999999999992255,7.5,5.4125,-1.1999999999999993,-74.0380706892083
2001-08-13,9.093,-34.03417678365897,37.32166790964574,0.016000000000000014,32.50000000000419,32.50000000000419,30.0,5.322190000000001,-0.129999999999999,-34.97918271236055
2001-08-14,9.127,37.32166790964574,-43.922328215303814,0.01649999999999885,22.500000000000853,22.500000000000853,-37.5,5.284689999999999,0.05999999999999872,11.673327774635522
2001-08-15,9.087,-43.922328215303814,-2.201188650753237,0.03250000000000064,17.500000000003624,17.500000000003624,7.5,5.21875,0.4299999999999997,-151.00427081387596
2001-08-16,9.085,-2.201188650753237,36.257799431150815,0.012500000000001066,24.999999999995026,24.999999999995026,25.0,5.28594,0.629999999999999,-19.150979360995752
2001-08-17,9.118,36.257799431150815,21.36343284647147,0.02200000000000024,37.50000000000142,37.50000000000142,-15.0,5.277500000000001,2.3000000000000007,-41.16173202450368
2001-08-20,9.1375,21.36343284647147,-16.97746786388182,0.034000000000000696,25.000000000003908,25.000000000003908,25.0,5.24125,-0.9699999999999989,44.81236636275886
2001-08-21,9.122,-16.97746786388182,-6.579669060708431,0.026999999999999247,32.50000000000419,32.50000000000419,-15.0,5.38375,1.5299999999999976,-0.9125336503111376
2001-08-22,9.116,-6.579669060708431,7.675859798994079,0.027999999999998693,25.000000000003908,25.000000000003908,-5.0,5.32375,-1.9599999999999973,-91.67647632964632
2001-08-23,9.123,7.675859798994079,25.179278725262552,0.009000000000000341,30.00000000001002,30.00000000001002,0.0,5.255,-0.21000000000000085,86.19952502888233
2001-08-24,9.146,25.179278725262552,-36.695279010869605,0.05999999999999872,30.000000000001137,30.000000000001137,-5.0,5.264999999999999,-2.5199999999999996,0.9130335546165214
2001-08-28,9.144,34.508291577329935,7.65236440731647,0.012000000000000455,34.999999999998366,34.999999999998366,15.0,5.67844,1.4400000000000013,0.9093802579814673
2001-08-29,9.151,7.65236440731647,41.22188194653895,0.019999999999999574,35.00000000000725,35.00000000000725,0.0,5.957500000000001,1.0300000000000011,-10.007734083685962
2001-08-30,9.1888,41.22188194653895,20.330182091881564,0.053500000000001435,35.00000000000725,35.00000000000725,100.0,6.06578,2.379999999999999,11.826246545509049
2001-09-05,9.2535,59.070758406458694,33.44484722847129,0.03500000000000014,27.49999999999808,27.49999999999808,-5.0,6.786869999999999,0.5,26.68803292080174
2001-09-06,9.2845,33.44484722847129,47.814849203108274,0.01750000000000007,42.49999999999865,42.49999999999865,-70.0,6.8457799999999995,2.259999999999998,-29.36075777969044
2001-09-07,9.329,47.814849203108274,37.44721649840178,0.0365000000000002,49.999999999998934,49.999999999998934,-30.0,6.834999999999999,2.379999999999999,-138.1683563063191
2001-09-18,9.434,-13.770459249275886,-11.666756374506656,0.04299999999999926,49.999999999998934,49.999999999998934,70.0,8.03375,-2.8900000000000006,-25.040289263395863
2001-09-19,9.423,-11.666756374506656,60.30807042311214,0.06799999999999962,42.49999999999865,42.49999999999865,-10.0,8.9525,1.6900000000000048,0.0
2001-09-20,9.48,60.30807042311214,11.596648814245652,0.03700000000000081,47.49999999999588,47.49999999999588,15.0,9.1675,3.1799999999999997,-57.86881997453391
2001-09-21,9.491,11.596648814245652,-49.7495071473725,0.051000000000000156,42.50000000000753,42.50000000000753,25.0,8.87125,-1.0800000000000054,120.99355580783137
2001-09-24,9.4439,-49.7495071473725,43.425729533595444,0.04200000000000159,45.000000000001705,45.000000000001705,5.0,8.506250000000001,-4.909999999999997,9.338351086487856
2001-09-25,9.485,43.425729533595444,54.67367209797868,0.05250000000000021,59.99999999998451,59.99999999998451,35.0,8.0325,-1.9399999999999977,-91.37688717281534
2001-09-26,9.537,54.67367209797868,34.54234868087604,0.02099999999999902,37.50000000000142,37.50000000000142,5.0,8.035,-0.5500000000000043,24.903396963659777
2001-09-27,9.57,34.54234868087604,-52.38356661589014,0.036000000000001364,47.50000000000476,47.50000000000476,-30.0,8.36156,-1.259999999999998,8.655537782210846
2001-09-28,9.52,-52.38356661589014,-5.253480551610191,0.0235000000000003,45.000000000001705,45.000000000001705,-5.0,8.23469,-2.0700000000000003,106.01873589433241
2001-10-01,9.515,-5.253480551610191,3.152419508057763,0.03399999999999892,52.50000000000199,52.50000000000199,0.0,8.15,0.39000000000000057,-54.791655348747625
2001-10-02,9.517999999999999,3.152419508057763,13.649012565702474,0.02949999999999875,25.000000000003908,25.000000000003908,40.0,8.6,-1.1400000000000006,-4.396329136039817
2001-10-03,9.531,13.649012565702474,2.0981955595215283,0.023499999999998522,32.50000000000419,32.50000000000419,-15.0,8.8675,0.16000000000000014,-46.278524554610485
2001-10-04,9.533,2.0981955595215283,58.571446601031155,0.0470000000000006,52.50000000000199,52.50000000000199,-37.5,8.65984,0.629999999999999,76.92098785241798
2001-10-10,9.413,-113.03136238190726,-80.53162106147495,0.04699999999999882,22.500000000000853,22.500000000000853,-32.5,8.687190000000001,-3.229999999999997,74.8279164269455
2001-10-11,9.3375,-80.53162106147495,29.407854371161342,0.034999999999998366,29.999999999992255,29.999999999992255,-55.0,8.504999999999999,-0.10000000000000142,104.26016003679804
2001-10-12,9.365,29.407854371161342,-101.95956318288108,0.054999999999999716,42.49999999999865,42.49999999999865,-65.0,8.335,3.770000000000003,-44.29105512204698
2001-10-15,9.27,-101.95956318288108,-32.414939241709554,0.03700000000000081,22.49999999999197,22.49999999999197,30.0,8.27844,0.03999999999999915,-15.956630372296612
2001-10-16,9.24,-32.414939241709554,13.518996245811723,0.051000000000000156,37.50000000000142,37.50000000000142,-15.0,8.08625,-2.4299999999999997,-17.072754040253816
